ModelYear,MfrName,Division,Carline,VerifyMfrCd,International,EngDispl,Cyl,Transmission,CityFE,HwyFE,CombFE,CityUnadjFE,HwyUnadjFE,CombUnadjFE-ConventionalFuel,CityUnrdAdjFE-ConventionalFuel,HwyUnrdAdjFE-ConventionalFuel,CombUnrdAdjFE-ConventionalFuel,Guzzler,AirAspirationMethod,Transmission,Gears,LockupTorqueConverter,TransCreeperGear,DriveSys,DriveDesc,MaxEthanolPercentGasoline,MaxBiodieselPercent,FuelUsage-ConventionalFuel,FuelUsageDesc-ConventionalFuel,AnnualFuel1Cost-ConventionalFuel,IntakeValvesPerCyl,ExhaustValvesPerCyl,CarlineClass,CarlineClassDesc,ReleaseDate,FuelMeteringSysCd,FuelMeteringSysDesc,StopStartSystem,MFRCalculatedGasGuzzlerMPG,FERating,GHGRating,MfrSmogRating,CityCO2,HwyCO2,CombCO2,EstimatedFuelCostin5Years
2019,Honda,Acura,TLX FWD A-SPEC,HNX,International,3.5,6,Auto(S9),20,30,23,24.8,43.2,30.6804,19.6583,30.1602,23.3109,No,Naturally Aspirated,Semi-Automatic,9,Y,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1950,2,2,4,Compact Cars,43153,GDI,Spark Ignition Direct Injection,No,30.9,5,5,3,452,295,381,2750
2019,Nissan,NISSAN,NV200 NYC Taxi,NSX,International,2,4,Auto(AV),23,26,24,29.7946,40.5,33.8171,22.6661,26.3522,24.1887,No,Naturally Aspirated,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1600,2,2,17,Special Purpose Vehicle 2WD,43368,MFI,Multipoint/sequential fuel injection,No,34,5,5,3,390,335,366,1000
2019,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe XL FWD,HYX,International,3.3,6,Auto(S6),18,25,21,22.3,35.8,26.8575,17.821,25.1235,20.5028,No,Naturally Aspirated,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1800,2,2,30,Small SUV 2WD,43243,GDI,Spark Ignition Direct Injection,No,,4,4,3,498,351,432,2000
2019,Kia,KIA MOTORS CORPORATION,Sportage FWD,KMX,International,2.4,4,Auto(S6),22,29,25,28.6064,41.3075,33.2001,22.399,28.9611,24.9421,No,Naturally Aspirated,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1550,2,2,30,Small SUV 2WD,43235,GDI,Spark Ignition Direct Injection,No,,5,5,5,399,308,358,750
2019,Volkswagen Group of,Lamborghini,Aventador Roadster,VGA,International,6.5,12,Auto(AM-S7),9,15,11,10.6,19.5,13.3398,8.8573,14.8854,10.8311,Guzzler,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,N,A,All Wheel Drive,15,,GPR,Gasoline (Premium Unleaded Required),4100,2,2,1,Two Seaters,43312,MFI,Multipoint/sequential fuel injection,Yes,13.4,1,1,1,971,577,794,13500
2019,Honda,Acura,TLX AWD,HNX,International,3.5,6,Auto(S9),20,29,23,25.2222,42.0056,30.7512,19.9656,29.4046,23.3366,No,Naturally Aspirated,Semi-Automatic,9,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1950,2,2,4,Compact Cars,43153,GDI,Spark Ignition Direct Injection,No,31,5,5,3,443,301,379,2750
2019,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe XL Ultimate AWD,HYX,International,3.3,6,Auto(S6),17,22,19,20.8,32,24.6884,16.7042,21.7083,18.6375,No,Naturally Aspirated,Semi-Automatic,6,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),2000,2,2,31,Small SUV 4WD,43235,GDI,Spark Ignition Direct Injection,No,,3,3,3,536,408,479,3000
2019,Kia,KIA MOTORS CORPORATION,Sportage FE AWD,KMX,International,2.4,4,Auto(S6),21,25,22,26.0783,35.0698,29.4795,20.5862,24.9357,22.3397,No,Naturally Aspirated,Semi-Automatic,6,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1750,2,2,31,Small SUV 4WD,43235,GDI,Spark Ignition Direct Injection,No,,4,4,5,434,360,400,1750
2019,Honda,Acura,TLX AWD A-SPEC,HNX,International,3.5,6,Auto(S9),20,29,23,24.6996,40.8998,30.057,19.585,28.7014,22.8512,No,Naturally Aspirated,Semi-Automatic,9,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1950,2,2,4,Compact Cars,43153,GDI,Spark Ignition Direct Injection,No,30.3,5,5,3,451,309,387,2750
2019,Subaru,Subaru,LEGACY,FJX,International,3.6,6,Auto(AV-S6),20,28,23,24.9,40.3,30.071,19.7311,28.3185,22.8491,No,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,Y,N,A,All Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),1650,2,2,5,Midsize Cars,43281,MFI,Multipoint/sequential fuel injection,No,30.1,5,5,3,448,313,387,1250
2019,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe XL Ultimate FWD,HYX,International,3.3,6,Auto(S6),18,23,20,22,34,26.1538,17.5986,23.0833,19.7055,No,Naturally Aspirated,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1900,2,2,30,Small SUV 2WD,43243,GDI,Spark Ignition Direct Injection,No,,4,4,3,510,384,453,2500
2019,Kia,KIA MOTORS CORPORATION,Sportage FE FWD,KMX,International,2.4,4,Auto(S6),23,30,25,29.0481,42.3153,33.8197,22.7127,29.6009,25.3693,No,Naturally Aspirated,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1550,2,2,30,Small SUV 2WD,43235,GDI,Spark Ignition Direct Injection,No,,5,5,5,394,303,353,750
2019,Volkswagen Group of,Bentley,Bentayga,VGA,International,4,8,Auto(S8),14,23,17,17.6,28.4,21.2336,14.3579,23.23,17.3377,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),2650,2,2,33,Standard SUV 4WD,43343,GDPI,Spark Ignition direct & ported injection,Yes,21.4,3,3,3,613,379,508,6250
2019,Honda,Acura,RLX,HNX,International,3.5,6,Auto(S10),20,29,23,25.1,41.6,30.5533,19.8767,29.1471,23.1967,No,Naturally Aspirated,Semi-Automatic,10,Y,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1950,2,2,5,Midsize Cars,43281,GDI,Spark Ignition Direct Injection,No,30.8,5,5,3,447,305,383,2750
2019,Hyundai,GENESIS,G90 AWD,HYX,International,3.3,6,Auto(S8),17,24,20,21.5,34.1,25.7879,17.2268,24.2996,19.8232,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),2250,2,2,6,Large Cars,43191,GDI,Spark Ignition Direct Injection,No,26,4,4,3,515,366,448,4250
2019,Kia,KIA MOTORS CORPORATION,Sportage AWD,KMX,International,2,4,Auto(S6),20,23,21,24.9,35.1,28.646,19.7311,23.1173,21.1235,No,Turbocharged,Semi-Automatic,6,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1800,2,2,31,Small SUV 4WD,43231,GDI,Spark Ignition Direct Injection,No,,4,4,3,455,386,424,2000
2019,Subaru,Subaru,CROSSTREK AWD,FJX,International,2,4,Manual(M6),23,29,25,29,41.1,33.4287,22.6786,28.829,25.087,No,Naturally Aspirated,Manual,6,N,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1550,2,2,31,Small SUV 4WD,43221,GDI,Spark Ignition Direct Injection,No,,5,5,6,390,307,353,750
2019,Volkswagen Group of,Lamborghini,Urus,VGA,International,4,8,Auto(S8),12,17,14,15,22.8,17.7294,12.2803,16.6758,13.9329,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),3200,2,2,33,Standard SUV 4WD,43343,GDPI,Spark Ignition direct & ported injection,Yes,17.9,1,1,3,700,516,617,9000
2019,Honda,Acura,RLX,HNX,International,3.5,6,Auto(AM-S7),28,29,28,38.3,41.7,39.7588,28,29.2106,28,No,Naturally Aspirated,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,Y,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1600,2,2,5,Midsize Cars,43281,GDI,Spark Ignition Direct Injection,Yes,40,6,6,7,316,303,316,1000
2019,Hyundai,GENESIS,G90 RWD,HYX,International,3.3,6,Auto(S8),17,24,20,21.5,33.4,25.6053,17.2268,23.8388,19.6835,No,Turbocharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",15,,GP,Gasoline (Premium Unleaded Recommended),2250,2,2,6,Large Cars,43191,GDI,Spark Ignition Direct Injection,No,25.8,4,4,3,519,375,454,4250
2019,Kia,KIA MOTORS CORPORATION,Sportage FWD,KMX,International,2,4,Auto(S6),21,26,23,26.2,39,30.7401,20.6741,25.7105,22.6727,No,Turbocharged,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1650,2,2,30,Small SUV 2WD,43231,GDI,Spark Ignition Direct Injection,No,,5,5,3,431,344,392,1250
2019,Toyota,TOYOTA,HIGHLANDER,TYX,International,2.7,4,Auto(S6),20,24,22,25.5,38.6,30.0963,20.1673,23.5311,21.5538,No,Naturally Aspirated,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1750,2,2,30,Small SUV 2WD,43350,MFI,Multipoint/sequential fuel injection,No,,4,4,3,438,370,407,1750
2019,Subaru,Subaru,CROSSTREK AWD,FJX,International,2,4,Auto(AV-S7),27,33,29,34.8152,47.6277,39.6103,26.7289,32.9266,29.2024,No,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1300,2,2,31,Small SUV 4WD,43221,GDI,Spark Ignition Direct Injection,No,,6,6,6,329,267,301,-500
2019,Volkswagen Group of,Volkswagen,Atlas 4Motion,VGA,International,3.6,6,Auto(S8),17,23,19,21.1972,32.232,25.0576,17.001,23.0665,19.2827,No,Naturally Aspirated,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),2000,2,2,33,Standard SUV 4WD,43374,GDI,Spark Ignition Direct Injection,Yes,25.3,3,3,5,522,385,461,3000
2019,Honda,Honda,INSIGHT,HNX,International,1.5,4,Auto(AV),55,49,52,79.992,72.5994,76.4872,54.9485,48.7657,51.9827,No,Naturally Aspirated,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),750,2,2,5,Midsize Cars,43280,MFI,Multipoint/sequential fuel injection,Yes,77.6,10,10,7,161,182,170,-3250
2019,Hyundai,GENESIS,G90 AWD,HYX,International,5,8,Auto(S8),15,23,18,19.1,32.1,23.3566,15.4251,22.9789,18.1031,No,Naturally Aspirated,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),2500,2,2,6,Large Cars,43191,GDI,Spark Ignition Direct Injection,No,23.5,3,3,5,578,388,493,5500
2019,Kia,KIA MOTORS CORPORATION,Cadenza,KMX,International,3.3,6,Auto(S8),20,27,23,25.4984,38.838,30.1599,20.1662,27.3809,22.879,No,Naturally Aspirated,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1650,2,2,6,Large Cars,43236,GDI,Spark Ignition Direct Injection,No,30.4,5,5,3,438,322,386,1250
2019,Volkswagen Group of,Volkswagen,Atlas,VGA,International,3.6,6,Auto(S8),17,24,19,21,33.3,25.1864,16.8538,23.7728,19.3938,No,Naturally Aspirated,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),2000,2,2,30,Small SUV 2WD,43374,GDI,Spark Ignition Direct Injection,Yes,25.4,3,3,5,522,371,454,3000
2019,Toyota,TOYOTA,HIGHLANDER AWD,TYX,International,3.5,6,Auto(S8),19,26,22,24.5,37.5,29.0284,19.4394,26,22.0931,No,Naturally Aspirated,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1750,2,2,33,Standard SUV 4WD,43350,GDPI,Spark Ignition direct & ported injection,No,,4,4,5,454,341,403,1750
2019,Honda,Honda,INSIGHT TOURING,HNX,International,1.5,4,Auto(AV),51,45,48,73.165,67.2416,70.3752,51.2457,44.5034,47.975,No,Naturally Aspirated,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),800,2,2,5,Midsize Cars,43280,MFI,Multipoint/sequential fuel injection,Yes,70.8,10,10,7,172,199,184,-3000
2019,Hyundai,GENESIS,G90 RWD,HYX,International,5,8,Auto(S8),16,24,19,19.5,33.3,23.9701,15.7274,23.7728,18.5529,No,Naturally Aspirated,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",15,,GP,Gasoline (Premium Unleaded Recommended),2350,2,2,6,Large Cars,43191,GDI,Spark Ignition Direct Injection,No,24.1,3,3,5,569,377,482,4750
2019,Kia,KIA MOTORS CORPORATION,Optima,KMX,International,1.6,4,Auto(AM7),27,37,31,35.2,53.2,41.522,26.8846,36.5766,30.5243,No,Turbocharged,Automated Manual,7,N,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1250,2,2,6,Large Cars,43266,GDI,Spark Ignition Direct Injection,No,41.8,7,7,5,330,246,292,-750
2019,Toyota,TOYOTA,HIGHLANDER AWD,TYX,International,3.5,6,Auto(S8),20,26,22,24.8191,37.3597,29.2351,19.6722,26.4266,22.2289,No,Naturally Aspirated,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1750,2,2,33,Standard SUV 4WD,43350,GDPI,Spark Ignition direct & ported injection,Yes,,4,4,5,451,336,399,1750
2019,Hyundai,GENESIS,G80 AWD,HYX,International,3.3,6,Auto(S8),17,24,20,21.3,34,25.6037,17.0777,24.2339,19.6948,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),2250,2,2,6,Large Cars,43206,GDI,Spark Ignition Direct Injection,No,25.8,4,4,3,522,369,453,4250
2019,Kia,KIA MOTORS CORPORATION,Optima,KMX,International,2,4,Auto(S6),21,30,24,26.7,42.4,32.0385,21.0347,29.6545,24.2002,No,Turbocharged,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1600,2,2,6,Large Cars,43266,GDI,Spark Ignition Direct Injection,No,32.3,5,5,5,426,303,371,1000
2019,Toyota,TOYOTA,HIGHLANDER LE/XLE/SE/LTD,TYX,International,3.5,6,Auto(S8),21,27,23,26.0939,39.399,30.7699,20.5975,27,23.2973,No,Naturally Aspirated,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1650,2,2,30,Small SUV 2WD,43350,GDPI,Spark Ignition direct & ported injection,Yes,,5,5,5,430,328,384,1250
2019,Honda,Acura,RDX AWD,HNX,International,2,4,Auto(S10),21,27,23,27.2,39,31.4871,21.3942,27.4851,23,No,Turbocharged,Semi-Automatic,10,Y,N,4,4-Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1950,2,2,31,Small SUV 4WD,43256,GDI,Spark Ignition Direct Injection,Yes,31.7,5,5,6,415,322,385,2750
2019,Subaru,Subaru,FORESTER AWD,FJX,International,2.5,4,Auto(AV-S7),26,33,29,33.8754,47.16,38.7928,26.0844,32.637,28.6751,No,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,N,A,All Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),1300,2,2,31,Small SUV 4WD,43282,GDI,Spark Ignition Direct Injection,Yes,38.8,6,6,6,340,272,310,-500
2019,Hyundai,GENESIS,G80 RWD,HYX,International,3.3,6,Auto(S8),17,25,20,21.7,35.5,26.3008,17.3756,25.217,20.2026,No,Turbocharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",15,,GP,Gasoline (Premium Unleaded Recommended),2250,2,2,6,Large Cars,43206,GDI,Spark Ignition Direct Injection,No,26.5,4,4,3,514,355,442,4250
2019,Kia,KIA MOTORS CORPORATION,Optima,KMX,International,2.4,4,Auto(S6),24,33,27,31.3692,47.0807,36.9124,24.3468,32.5878,27.4732,No,Naturally Aspirated,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1400,2,2,6,Large Cars,43266,GDI,Spark Ignition Direct Injection,No,37.2,6,6,5,369,276,327,0
2019,Toyota,TOYOTA,SIENNA,TYX,International,3.5,6,Auto(S8),19,27,22,23.8488,37.781,28.5937,18.9628,26.6992,21.8062,No,Naturally Aspirated,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1750,2,2,20,"Special Purpose Vehicle, minivan 2WD",43321,GDPI,Spark Ignition direct & ported injection,No,,4,4,5,469,333,408,1750
2019,Honda,Acura,RDX FWD,HNX,International,2,4,Auto(S10),22,28,24,28.4,40.2,32.7223,22.2521,28.2546,24,No,Turbocharged,Semi-Automatic,10,Y,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1900,2,2,30,Small SUV 2WD,43256,GDI,Spark Ignition Direct Injection,Yes,32.9,5,5,6,399,314,370,2500
2019,Subaru,Subaru,OUTBACK AWD,FJX,International,2.5,4,Auto(AV-S7),25,32,28,32.2366,46.4276,37.3778,24.9513,32.1822,27.7579,No,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,N,A,All Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),1350,2,2,31,Small SUV 4WD,43281,MFI,Multipoint/sequential fuel injection,No,37.4,6,6,5,356,276,320,-250
2019,Hyundai,GENESIS,G80 AWD,HYX,International,3.8,6,Auto(S8),18,24,20,22.043,34.1113,26.2169,17.6305,24.3071,20.117,No,Naturally Aspirated,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1900,2,2,6,Large Cars,43203,GDI,Spark Ignition Direct Injection,No,26.4,4,4,5,507,368,445,2500
2019,Kia,KIA MOTORS CORPORATION,Optima FE,KMX,International,2.4,4,Auto(S6),25,35,29,32.7,49.5128,38.5979,25.1296,35.0098,28.7852,No,Naturally Aspirated,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1300,2,2,6,Large Cars,43266,GDI,Spark Ignition Direct Injection,No,38.9,6,6,5,372,268,325,-500
2019,Toyota,TOYOTA,SIENNA AWD,TYX,International,3.5,6,Auto(S8),18,24,20,22,34.3,26.2333,17.5986,24.431,20.1322,No,Naturally Aspirated,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1900,2,2,21,"Special Purpose Vehicle, minivan 4WD",43321,GDPI,Spark Ignition direct & ported injection,No,,4,4,5,504,364,441,2500
2019,Honda,Acura,RDX AWD A-SPEC,HNX,International,2,4,Auto(S10),21,26,23,26.6,38.5,30.8976,20.9627,25.9065,22.932,No,Turbocharged,Semi-Automatic,10,Y,N,4,4-Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1950,2,2,31,Small SUV 4WD,43256,GDI,Spark Ignition Direct Injection,Yes,31.1,5,5,6,423,339,385,2750
2019,Kia,KIA MOTORS CORPORATION,Stinger AWD,KMX,International,2,4,Auto(S8),21,29,24,27,41.3,31.9834,21.2505,28.9563,24.1415,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),1900,2,2,5,Midsize Cars,43313,GDI,Spark Ignition Direct Injection,Yes,32.2,5,5,3,418,307,368,2500
2019,Hyundai,GENESIS,G80 RWD,HYX,International,3.8,6,Auto(S8),18,26,21,23.0895,36.5584,27.6783,18.4045,25.9067,21.1622,No,Naturally Aspirated,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",15,,G,Gasoline (Regular Unleaded Recommended),1800,2,2,6,Large Cars,43203,GDI,Spark Ignition Direct Injection,No,27.9,4,4,5,486,346,423,2000
2019,Honda,Acura,RDX FWD A-SPEC,HNX,International,2,4,Auto(S10),22,27,24,27.4,39.8,31.8679,21.5376,26.8377,23.6387,No,Turbocharged,Semi-Automatic,10,Y,N,F,"2-Wheel Drive, Front",10,,GP,Gasoline (Premium Unleaded Recommended),1900,2,2,30,Small SUV 2WD,43256,GDI,Spark Ignition Direct Injection,Yes,32.1,5,5,6,412,328,374,2500
2019,Toyota,TOYOTA,HIGHLANDER,TYX,International,3.5,6,Auto(S8),20,27,23,25.2,39.5,30.1043,19.9494,27,22.8555,No,Naturally Aspirated,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1650,2,2,30,Small SUV 2WD,43350,GDPI,Spark Ignition direct & ported injection,No,,5,5,5,442,328,391,1250
2019,Subaru,Subaru,OUTBACK AWD,FJX,International,3.6,6,Auto(AV-S6),20,27,22,24.7,38.1,29.3442,19.5853,26.9053,22.3176,No,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,Y,N,A,All Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),1750,2,2,31,Small SUV 4WD,43281,MFI,Multipoint/sequential fuel injection,No,29.3,4,4,3,453,330,398,1750
2019,Kia,KIA MOTORS CORPORATION,Stinger RWD,KMX,International,2,4,Auto(S8),22,29,25,27.6477,41.494,32.5329,21.715,29.0797,24.5081,No,Turbocharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",15,,GP,Gasoline (Premium Unleaded Recommended),1800,2,2,5,Midsize Cars,43313,GDI,Spark Ignition Direct Injection,Yes,32.8,5,5,3,412,307,365,2000
2019,Hyundai,GENESIS,G80 AWD,HYX,International,5,8,Auto(S8),15,23,18,18.7,31.7,22.9319,15.1221,22.7134,17.7991,No,Naturally Aspirated,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),2500,2,2,6,Large Cars,43203,GDI,Spark Ignition Direct Injection,No,23.1,3,3,5,592,393,503,5500
2019,Honda,Honda,HR-V FWD,HNX,International,1.8,4,Auto(AV),28,34,30,36.7,48.6,41.2445,28.0101,33.5269,30.25,No,Naturally Aspirated,Continuously Variable,1,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1300,2,2,7,Small Station Wagons,43305,MFI,Multipoint/sequential fuel injection,No,41.5,7,7,5,315,264,292,-500
2019,Toyota,TOYOTA,HIGHLANDER AWD LE,TYX,International,3.5,6,Auto(S8),20,27,23,25.5,37.9,29.9025,20.1673,26.7761,22.6871,No,Naturally Aspirated,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1650,2,2,33,Standard SUV 4WD,43350,GDPI,Spark Ignition direct & ported injection,Yes,,5,5,5,439,330,390,1250
2019,Kia,KIA MOTORS CORPORATION,Stinger AWD,KMX,International,3.3,6,Auto(S8),18,25,21,23.2,34.6,27.2385,18.4859,24.6279,20.8228,No,Turbocharged,Semi-Automatic,8,Y,N,A,All Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),2150,2,2,5,Midsize Cars,43313,GDI,Spark Ignition Direct Injection,Yes,27.4,4,4,3,481,361,427,3750
2019,Hyundai,GENESIS,G80 RWD,HYX,International,5,8,Auto(S8),16,24,19,19.7,34.1,24.3219,15.8782,24.2996,18.812,No,Naturally Aspirated,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",15,,GP,Gasoline (Premium Unleaded Recommended),2350,2,2,6,Large Cars,43203,GDI,Spark Ignition Direct Injection,No,24.5,3,3,5,562,368,474,4750
2019,Honda,Honda,HR-V FWD,HNX,International,1.8,4,Auto(AV-S7),28,34,30,36.7,48.6,41.2445,28.0101,33.5269,30.25,No,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,N,F,"2-Wheel Drive, Front",10,,G,Gasoline (Regular Unleaded Recommended),1300,2,2,7,Small Station Wagons,43305,MFI,Multipoint/sequential fuel injection,No,41.5,7,7,5,315,264,292,-500
2019,Toyota,TOYOTA,HIGHLANDER HYBRID AWD,TYX,International,3.5,6,Auto(AV-S6),29,27,28,39.8449,38.6997,39.3213,29.0088,27,28.4359,No,Naturally Aspirated,Selectable Continuously Variable (e.g. CVT with paddles),6,N,N,A,All Wheel Drive,15,,G,Gasoline (Regular Unleaded Recommended),1350,2,2,33,Standard SUV 4WD,43350,GDPI,Spark Ignition direct & ported injection,Yes,,6,6,7,304,328,314,-250
2019,Subaru,Subaru,WRX,FJX,International,2,4,Manual(M6),21,27,23,26.0187,38.6849,30.5147,20.5431,27.2824,23.1122,No,Turbocharged,Manual,6,N,N,A,All Wheel Drive,10,,GP,Gasoline (Premium Unleaded Recommended),1950,2,2,4,Compact Cars,43220,GDI,Spark Ignition Direct Injection,No,30.5,5,5,1,431,325,383,2750
2019,Kia,KIA MOTORS CORPORATION,Stinger RWD,KMX,International,3.3,6,Auto(S8),19,25,21,23.6,35.5,27.7923,18.7801,25.217,21.2173,No,Turbocharged,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",15,,GP,Gasoline (Premium Unleaded Recommended),2150,2,2,5,Midsize Cars,43313,GDI,Spark Ignition Direct Injection,Yes,28,4,4,3,473,353,419,3750
2019,Honda,Honda,HR-V AWD,HNX,International,1.8,4,Auto(AV),27,31,29,34.6,45.2,38.6822,26.5817,31.4165,28.5595,No,Naturally Aspirated,Continuously Variable,1,Y,N,4,4-Wheel Drive,10,,G,Gasoline (Regular Unleaded Recommended),1300,2,2,7,Small Station Wagons,43305,MFI,Multipoint/sequential fuel injection,No,38.9,6,6,5,335,283,311,-500
2019,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe FWD,HYX,International,2.4,4,Auto(S8),22,29,25,27.7163,41.7987,32.6693,21.7641,29.2733,24.6043,No,Naturally Aspirated,Semi-Automatic,8,Y,N,F,"2-Wheel Drive, Front",15,,G,Gasoline (Regular Unleaded Recommended),1550,2,2,30,Small SUV 2WD,43252,GDI,Spark Ignition Direct Injection,No,,5,5,5,409,304,362,750
2019,Jaguar Land Rover L,Land Rover,Range Rover SVA,JLX,International,3,6,Auto(S8),17,23,19,20.7,32,24.6108,16.6294,22.9126,18.9704,No,Supercharged,Semi-Automatic,8,Y,N,4,4-Wheel Drive,15,,GP,Gasoline (Premium Unleaded Recommended),2350,2,2,33,Standard SUV 4WD,43325,GDI,Spark Ignition Direct Injection,Yes,,3,3,7,534,388,468,4750
